SPEEDS: 0, 0
 state    positions        speeds
5 : [0, 0, None] [8, 9, None]
6 : [0, 0, None] [9, 10, None]
7 : [0, 0, None] [10, 11, None]
8 : [0, 0, None] [11, 12, None]
9 : [0, 0, None] [12, 12, None]
10 : [0, 0, None] [13, 13, None]
11 : [0, 0, None] [13, 14, None]
12 : [1, 3, None] [14, 14, None]
19 : [3, 4, None] [14, 14, None]
26 : [5, 5, None] [11, 11, None]
SPEEDS: 7, 5
 state    positions        speeds
0 : [0, 0, None] [7, 5, None]
1 : [0, 0, None] [7, 6, None]
2 : [0, 0, None] [7, 7, None]
3 : [0, 0, None] [8, 8, None]
4 : [0, 0, None] [9, 9, None]
5 : [0, 0, None] [10, 10, None]
6 : [0, 0, None] [11, 11, None]
7 : [0, 0, None] [12, 12, None]
8 : [0, 0, None] [13, 12, None]
9 : [0, 0, None] [13, 13, None]
10 : [0, 0, None] [14, 14, None]
11 : [1, 3, None] [14, 14, None]
18 : [3, 4, None] [14, 14, None]
25 : [5, 5, None] [11, 11, None]
SPEEDS: 7, 6
 state    positions        speeds
0 : [0, 0, None] [7, 6, None]
1 : [0, 0, None] [8, 7, None]
2 : [0, 0, None] [9, 8, None]
3 : [0, 0, None] [10, 9, None]
4 : [0, 0, None] [11, 10, None]
5 : [0, 0, None] [12, 11, None]
6 : [0, 0, None] [13, 12, None]
7 : [0, 0, None] [13, 13, None]
8 : [0, 0, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
24 : [5, 5, None] [11, 11, None]
SPEEDS: 7, 7
 state    positions        speeds
0 : [0, 0, None] [7, 7, None]
1 : [0, 0, None] [8, 8, None]
2 : [0, 0, None] [9, 9, None]
3 : [0, 0, None] [10, 10, None]
4 : [0, 0, None] [11, 11, None]
5 : [0, 0, None] [12, 12, None]
6 : [0, 0, None] [13, 13, None]
8 : [0, 0, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
24 : [5, 5, None] [11, 11, None]
SPEEDS: 7, 8
 state    positions        speeds
0 : [0, 0, None] [7, 8, None]
1 : [0, 0, None] [8, 9, None]
2 : [0, 0, None] [9, 10, None]
3 : [0, 0, None] [10, 10, None]
4 : [0, 0, None] [11, 10, None]
5 : [0, 0, None] [12, 11, None]
6 : [0, 0, None] [13, 12, None]
7 : [0, 0, None] [13, 13, None]
8 : [0, 0, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
24 : [5, 5, None] [11, 11, None]
SPEEDS: 7, 9
 state    positions        speeds
0 : [0, 0, None] [7, 9, None]
1 : [0, 0, None] [8, 10, None]
2 : [0, 0, None] [9, 11, None]
3 : [0, 0, None] [10, 12, None]
4 : [0, 0, None] [11, 12, None]
5 : [0, 0, None] [12, 13, None]
6 : [0, 0, None] [13, 14, None]
8 : [0, 0, None] [14, 14, None]
9 : [0, 3, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
16 : [1, 4, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
21 : [3, 4, None] [14, 11, None]
23 : [3, 4, None] [14, 8, None]
24 : [5, 5, None] [11, 5, None]
SPEEDS: 7, 10
 state    positions        speeds
0 : [0, 0, None] [7, 10, None]
1 : [0, 0, None] [8, 11, None]
2 : [0, 0, None] [9, 12, None]
3 : [0, 0, None] [10, 13, None]
4 : [0, 0, None] [11, 13, None]
5 : [0, 0, None] [12, 14, None]
6 : [0, 0, None] [13, 14, None]
8 : [0, 3, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
16 : [1, 4, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
20 : [3, 4, None] [14, 11, None]
22 : [3, 4, None] [14, 8, None]
24 : [5, 5, None] [11, 5, None]
SPEEDS: 7, 11
 state    positions        speeds
0 : [0, 0, None] [7, 11, None]
1 : [0, 0, None] [8, 12, None]
2 : [0, 0, None] [9, 13, None]
3 : [0, 0, None] [10, 14, None]
4 : [0, 0, None] [11, 14, None]
5 : [0, 0, None] [12, 14, None]
6 : [0, 0, None] [13, 14, None]
8 : [0, 3, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
15 : [1, 4, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
21 : [3, 4, None] [14, 11, None]
22 : [3, 4, None] [14, 8, None]
23 : [3, 5, None] [14, 5, None]
24 : [5, 5, None] [11, 5, None]
SPEEDS: 7, 12
 state    positions        speeds
0 : [0, 0, None] [7, 12, None]
1 : [0, 0, None] [8, 13, None]
2 : [0, 0, None] [9, 14, None]
3 : [0, 0, None] [10, 14, None]
4 : [0, 0, None] [11, 14, None]
5 : [0, 0, None] [12, 14, None]
6 : [0, 0, None] [13, 14, None]
8 : [0, 3, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
15 : [1, 4, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
20 : [3, 4, None] [14, 11, None]
22 : [3, 4, None] [14, 8, None]
23 : [3, 5, None] [14, 5, None]
24 : [5, 5, None] [11, 5, None]
SPEEDS: 7, 13
 state    positions        speeds
0 : [0, 0, None] [7, 13, None]
1 : [0, 0, None] [8, 13, None]
2 : [0, 0, None] [9, 13, None]
3 : [0, 0, None] [10, 14, None]
4 : [0, 0, None] [11, 14, None]
5 : [0, 0, None] [12, 14, None]
6 : [0, 0, None] [13, 14, None]
8 : [0, 3, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
15 : [1, 4, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
20 : [3, 4, None] [14, 11, None]
22 : [3, 4, None] [14, 8, None]
23 : [3, 5, None] [14, 5, None]
24 : [5, 5, None] [11, 5, None]
SPEEDS: 7, 14
 state    positions        speeds
0 : [0, 0, None] [7, 14, None]
1 : [0, 0, None] [8, 14, None]
2 : [0, 0, None] [9, 14, None]
3 : [0, 0, None] [10, 14, None]
4 : [0, 0, None] [11, 14, None]
5 : [0, 0, None] [12, 14, None]
6 : [0, 0, None] [13, 14, None]
8 : [0, 3, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
15 : [1, 4, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
20 : [3, 4, None] [14, 11, None]
21 : [3, 4, None] [14, 8, None]
23 : [3, 5, None] [14, 5, None]
24 : [5, 5, None] [11, 5, None]
SPEEDS: 8, 0
 state    positions        speeds
0 : [0, 0, None] [8, 0, None]
1 : [0, 0, None] [8, 1, None]
2 : [0, 0, None] [5, 2, None]
3 : [0, 0, None] [2, 3, None]
4 : [0, 0, None] [3, 4, None]
5 : [0, 0, None] [4, 5, None]
6 : [0, 0, None] [5, 6, None]
7 : [0, 0, None] [6, 7, None]
8 : [0, 0, None] [7, 8, None]
9 : [0, 0, None] [8, 9, None]
10 : [0, 0, None] [9, 10, None]
11 : [0, 0, None] [10, 11, None]
12 : [0, 0, None] [11, 12, None]
13 : [0, 0, None] [12, 13, None]
14 : [0, 0, None] [13, 13, None]
15 : [1, 3, None] [14, 14, None]
22 : [3, 4, None] [14, 14, None]
29 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 1
 state    positions        speeds
0 : [0, 0, None] [8, 1, None]
1 : [0, 0, None] [5, 2, None]
2 : [0, 0, None] [5, 3, None]
3 : [0, 0, None] [5, 4, None]
4 : [0, 0, None] [6, 5, None]
5 : [0, 0, None] [6, 6, None]
6 : [0, 0, None] [6, 7, None]
7 : [0, 0, None] [7, 8, None]
8 : [0, 0, None] [8, 9, None]
9 : [0, 0, None] [9, 10, None]
10 : [0, 0, None] [10, 11, None]
11 : [0, 0, None] [11, 12, None]
12 : [0, 0, None] [12, 13, None]
13 : [0, 0, None] [13, 13, None]
14 : [1, 3, None] [14, 14, None]
21 : [3, 4, None] [14, 14, None]
28 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 2
 state    positions        speeds
0 : [0, 0, None] [8, 2, None]
1 : [0, 0, None] [5, 3, None]
2 : [0, 0, None] [6, 4, None]
3 : [0, 0, None] [6, 5, None]
4 : [0, 0, None] [6, 6, None]
5 : [0, 0, None] [7, 7, None]
6 : [0, 0, None] [8, 8, None]
7 : [0, 0, None] [9, 9, None]
8 : [0, 0, None] [10, 10, None]
9 : [0, 0, None] [10, 11, None]
10 : [0, 0, None] [11, 12, None]
11 : [0, 0, None] [12, 13, None]
12 : [0, 0, None] [13, 14, None]
13 : [1, 3, None] [14, 14, None]
20 : [3, 4, None] [14, 14, None]
27 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 3
 state    positions        speeds
0 : [0, 0, None] [8, 3, None]
1 : [0, 0, None] [8, 4, None]
2 : [0, 0, None] [9, 5, None]
3 : [0, 0, None] [9, 6, None]
4 : [0, 0, None] [10, 7, None]
5 : [0, 0, None] [11, 8, None]
6 : [0, 0, None] [12, 9, None]
7 : [0, 0, None] [12, 10, None]
8 : [0, 0, None] [12, 11, None]
9 : [0, 0, None] [12, 12, None]
10 : [1, 0, None] [12, 13, None]
11 : [1, 0, None] [12, 14, None]
12 : [1, 3, None] [12, 14, None]
18 : [1, 3, None] [13, 14, None]
19 : [3, 4, None] [13, 14, None]
24 : [3, 4, None] [10, 14, None]
25 : [3, 4, None] [10, 11, None]
26 : [3, 4, None] [10, 12, None]
27 : [5, 5, None] [7, 9, None]
SPEEDS: 8, 4
 state    positions        speeds
0 : [0, 0, None] [8, 4, None]
1 : [0, 0, None] [8, 5, None]
2 : [0, 0, None] [5, 6, None]
3 : [0, 0, None] [6, 7, None]
4 : [0, 0, None] [7, 8, None]
5 : [0, 0, None] [8, 9, None]
6 : [0, 0, None] [9, 10, None]
7 : [0, 0, None] [10, 11, None]
8 : [0, 0, None] [11, 12, None]
9 : [0, 0, None] [12, 12, None]
10 : [0, 0, None] [13, 13, None]
11 : [0, 0, None] [14, 14, None]
12 : [1, 3, None] [14, 14, None]
19 : [3, 4, None] [14, 14, None]
26 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 5
 state    positions        speeds
0 : [0, 0, None] [8, 5, None]
1 : [0, 0, None] [8, 6, None]
2 : [0, 0, None] [8, 7, None]
3 : [0, 0, None] [8, 8, None]
4 : [0, 0, None] [9, 9, None]
5 : [0, 0, None] [10, 10, None]
6 : [0, 0, None] [10, 11, None]
7 : [0, 0, None] [11, 12, None]
8 : [0, 0, None] [12, 12, None]
9 : [0, 0, None] [13, 13, None]
10 : [0, 0, None] [14, 14, None]
11 : [1, 3, None] [14, 14, None]
18 : [3, 4, None] [14, 14, None]
25 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 6
 state    positions        speeds
0 : [0, 0, None] [8, 6, None]
1 : [0, 0, None] [9, 7, None]
2 : [0, 0, None] [10, 8, None]
3 : [0, 0, None] [10, 9, None]
4 : [0, 0, None] [10, 10, None]
5 : [0, 0, None] [11, 11, None]
6 : [0, 0, None] [12, 12, None]
7 : [0, 0, None] [13, 13, None]
8 : [0, 0, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
24 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 7
 state    positions        speeds
0 : [0, 0, None] [8, 7, None]
1 : [0, 0, None] [9, 8, None]
2 : [0, 0, None] [10, 9, None]
3 : [0, 0, None] [10, 10, None]
4 : [0, 0, None] [10, 11, None]
5 : [0, 0, None] [11, 12, None]
6 : [0, 0, None] [12, 13, None]
7 : [0, 0, None] [13, 13, None]
8 : [0, 0, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
24 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 8
 state    positions        speeds
0 : [0, 0, None] [8, 8, None]
1 : [0, 0, None] [9, 9, None]
2 : [0, 0, None] [10, 10, None]
3 : [0, 0, None] [11, 11, None]
4 : [0, 0, None] [12, 12, None]
5 : [0, 0, None] [13, 13, None]
7 : [0, 0, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
23 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 9
 state    positions        speeds
0 : [0, 0, None] [8, 9, None]
1 : [0, 0, None] [9, 10, None]
2 : [0, 0, None] [10, 11, None]
3 : [0, 0, None] [11, 12, None]
4 : [0, 0, None] [12, 13, None]
5 : [0, 0, None] [13, 14, None]
7 : [0, 0, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
23 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 10
 state    positions        speeds
0 : [0, 0, None] [8, 10, None]
1 : [0, 0, None] [9, 10, None]
2 : [0, 0, None] [10, 11, None]
3 : [0, 0, None] [11, 12, None]
4 : [0, 0, None] [12, 13, None]
5 : [0, 0, None] [13, 13, None]
6 : [0, 0, None] [13, 14, None]
7 : [0, 0, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
23 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 11
 state    positions        speeds
0 : [0, 0, None] [8, 11, None]
1 : [0, 0, None] [9, 11, None]
2 : [0, 0, None] [10, 11, None]
3 : [0, 0, None] [11, 11, None]
4 : [0, 0, None] [12, 12, None]
5 : [0, 0, None] [13, 13, None]
6 : [0, 0, None] [13, 14, None]
7 : [0, 0, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
23 : [5, 5, None] [11, 11, None]
SPEEDS: 8, 12
 state    positions        speeds
0 : [0, 0, None] [8, 12, None]
1 : [0, 0, None] [9, 13, None]
2 : [0, 0, None] [10, 14, None]
3 : [0, 0, None] [11, 14, None]
4 : [0, 0, None] [12, 14, None]
5 : [0, 0, None] [13, 14, None]
7 : [0, 0, None] [14, 14, None]
8 : [0, 3, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
15 : [1, 4, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
20 : [3, 4, None] [14, 11, None]
22 : [3, 4, None] [14, 8, None]
23 : [5, 5, None] [11, 5, None]
SPEEDS: 8, 13
 state    positions        speeds
0 : [0, 0, None] [8, 13, None]
1 : [0, 0, None] [9, 13, None]
2 : [0, 0, None] [10, 13, None]
3 : [0, 0, None] [11, 14, None]
4 : [0, 0, None] [12, 14, None]
5 : [0, 0, None] [13, 14, None]
7 : [0, 0, None] [14, 14, None]
8 : [0, 3, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
15 : [1, 4, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
20 : [3, 4, None] [14, 11, None]
22 : [3, 4, None] [14, 8, None]
23 : [5, 5, None] [11, 5, None]
SPEEDS: 8, 14
 state    positions        speeds
0 : [0, 0, None] [8, 14, None]
1 : [0, 0, None] [9, 14, None]
2 : [0, 0, None] [10, 14, None]
3 : [0, 0, None] [11, 14, None]
4 : [0, 0, None] [12, 14, None]
5 : [0, 0, None] [13, 14, None]
7 : [0, 0, None] [14, 14, None]
8 : [0, 3, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
15 : [1, 4, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
20 : [3, 4, None] [14, 11, None]
21 : [3, 4, None] [14, 8, None]
23 : [5, 5, None] [11, 5, None]
SPEEDS: 9, 0
 state    positions        speeds
0 : [0, 0, None] [9, 0, None]
1 : [0, 0, None] [6, 1, None]
2 : [0, 0, None] [3, 2, None]
3 : [0, 0, None] [3, 3, None]
4 : [0, 0, None] [4, 4, None]
5 : [0, 0, None] [5, 5, None]
6 : [0, 0, None] [5, 6, None]
7 : [0, 0, None] [6, 7, None]
8 : [0, 0, None] [7, 8, None]
9 : [0, 0, None] [8, 9, None]
10 : [0, 0, None] [9, 10, None]
11 : [0, 0, None] [10, 11, None]
12 : [0, 0, None] [11, 12, None]
13 : [0, 0, None] [12, 13, None]
14 : [0, 0, None] [13, 13, None]
15 : [1, 3, None] [14, 14, None]
22 : [3, 4, None] [14, 14, None]
29 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 1
 state    positions        speeds
0 : [0, 0, None] [9, 1, None]
1 : [0, 0, None] [6, 2, None]
2 : [0, 0, None] [7, 3, None]
3 : [0, 0, None] [4, 4, None]
4 : [0, 0, None] [4, 5, None]
5 : [0, 0, None] [5, 6, None]
6 : [0, 0, None] [6, 7, None]
7 : [0, 0, None] [7, 8, None]
8 : [0, 0, None] [8, 9, None]
9 : [0, 0, None] [9, 10, None]
10 : [0, 0, None] [10, 11, None]
11 : [0, 0, None] [11, 12, None]
12 : [0, 0, None] [12, 13, None]
13 : [0, 0, None] [13, 13, None]
14 : [1, 3, None] [14, 14, None]
21 : [3, 4, None] [14, 14, None]
28 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 2
 state    positions        speeds
0 : [0, 0, None] [9, 2, None]
1 : [0, 0, None] [6, 3, None]
2 : [0, 0, None] [7, 4, None]
3 : [0, 0, None] [8, 5, None]
4 : [0, 0, None] [5, 6, None]
5 : [0, 0, None] [6, 7, None]
6 : [0, 0, None] [7, 8, None]
7 : [0, 0, None] [8, 9, None]
8 : [0, 0, None] [9, 10, None]
9 : [0, 0, None] [10, 11, None]
10 : [0, 0, None] [11, 12, None]
11 : [0, 0, None] [12, 13, None]
12 : [0, 0, None] [13, 14, None]
13 : [1, 3, None] [14, 14, None]
20 : [3, 4, None] [14, 14, None]
27 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 3
 state    positions        speeds
0 : [0, 0, None] [9, 3, None]
1 : [0, 0, None] [9, 4, None]
2 : [0, 0, None] [9, 5, None]
3 : [0, 0, None] [9, 6, None]
4 : [0, 0, None] [10, 7, None]
5 : [0, 0, None] [10, 8, None]
6 : [0, 0, None] [11, 9, None]
7 : [0, 0, None] [12, 10, None]
8 : [0, 0, None] [12, 11, None]
9 : [0, 0, None] [12, 12, None]
10 : [1, 0, None] [12, 13, None]
11 : [1, 0, None] [12, 14, None]
12 : [1, 3, None] [12, 14, None]
18 : [1, 3, None] [13, 14, None]
19 : [3, 4, None] [13, 14, None]
24 : [3, 4, None] [10, 14, None]
25 : [3, 4, None] [10, 11, None]
26 : [3, 4, None] [10, 12, None]
27 : [5, 5, None] [7, 9, None]
SPEEDS: 9, 4
 state    positions        speeds
0 : [0, 0, None] [9, 4, None]
1 : [0, 0, None] [6, 5, None]
2 : [0, 0, None] [6, 6, None]
3 : [0, 0, None] [6, 7, None]
4 : [0, 0, None] [7, 8, None]
5 : [0, 0, None] [8, 9, None]
6 : [0, 0, None] [9, 10, None]
7 : [0, 0, None] [10, 11, None]
8 : [0, 0, None] [11, 12, None]
9 : [0, 0, None] [12, 12, None]
10 : [0, 0, None] [13, 13, None]
11 : [0, 0, None] [14, 14, None]
12 : [1, 3, None] [14, 14, None]
19 : [3, 4, None] [14, 14, None]
26 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 5
 state    positions        speeds
0 : [0, 0, None] [9, 5, None]
1 : [0, 0, None] [10, 6, None]
2 : [0, 0, None] [7, 7, None]
3 : [0, 0, None] [8, 8, None]
4 : [0, 0, None] [8, 9, None]
5 : [0, 0, None] [9, 10, None]
6 : [0, 0, None] [10, 11, None]
7 : [0, 0, None] [11, 12, None]
8 : [0, 0, None] [12, 12, None]
9 : [0, 0, None] [13, 13, None]
10 : [0, 0, None] [14, 14, None]
11 : [1, 3, None] [14, 14, None]
18 : [3, 4, None] [14, 14, None]
25 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 6
 state    positions        speeds
0 : [0, 0, None] [9, 6, None]
1 : [0, 0, None] [9, 7, None]
2 : [0, 0, None] [9, 8, None]
3 : [0, 0, None] [10, 9, None]
4 : [0, 0, None] [10, 10, None]
5 : [0, 0, None] [11, 11, None]
6 : [0, 0, None] [12, 12, None]
7 : [0, 0, None] [13, 13, None]
8 : [0, 0, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
24 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 7
 state    positions        speeds
0 : [0, 0, None] [9, 7, None]
1 : [0, 0, None] [9, 8, None]
2 : [0, 0, None] [9, 9, None]
3 : [0, 0, None] [10, 10, None]
4 : [0, 0, None] [10, 11, None]
5 : [0, 0, None] [11, 12, None]
6 : [0, 0, None] [12, 13, None]
7 : [0, 0, None] [13, 13, None]
8 : [0, 0, None] [14, 14, None]
10 : [1, 3, None] [14, 14, None]
17 : [3, 4, None] [14, 14, None]
24 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 8
 state    positions        speeds
0 : [0, 0, None] [9, 8, None]
1 : [0, 0, None] [10, 9, None]
2 : [0, 0, None] [11, 10, None]
3 : [0, 0, None] [12, 11, None]
4 : [0, 0, None] [13, 12, None]
5 : [0, 0, None] [14, 13, None]
7 : [0, 0, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
23 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 9
 state    positions        speeds
0 : [0, 0, None] [9, 9, None]
1 : [0, 0, None] [10, 10, None]
2 : [0, 0, None] [11, 11, None]
3 : [0, 0, None] [12, 12, None]
4 : [0, 0, None] [13, 13, None]
5 : [0, 0, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
23 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 10
 state    positions        speeds
0 : [0, 0, None] [9, 10, None]
1 : [0, 0, None] [10, 10, None]
2 : [0, 0, None] [11, 11, None]
3 : [0, 0, None] [12, 12, None]
4 : [0, 0, None] [13, 13, None]
5 : [0, 0, None] [14, 13, None]
6 : [0, 0, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
23 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 11
 state    positions        speeds
0 : [0, 0, None] [9, 11, None]
1 : [0, 0, None] [10, 11, None]
2 : [0, 0, None] [11, 11, None]
3 : [0, 0, None] [12, 11, None]
4 : [0, 0, None] [13, 12, None]
5 : [0, 0, None] [14, 13, None]
6 : [0, 0, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
23 : [5, 5, None] [11, 11, None]
SPEEDS: 9, 12
 state    positions        speeds
0 : [0, 0, None] [9, 12, None]
1 : [0, 0, None] [10, 13, None]
2 : [0, 0, None] [11, 14, None]
3 : [0, 0, None] [12, 14, None]
4 : [0, 0, None] [13, 14, None]
5 : [0, 0, None] [14, 14, None]
8 : [0, 3, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
15 : [1, 4, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
20 : [3, 4, None] [14, 11, None]
22 : [3, 4, None] [14, 8, None]
23 : [5, 5, None] [11, 5, None]
SPEEDS: 9, 13
 state    positions        speeds
0 : [0, 0, None] [9, 13, None]
1 : [0, 0, None] [10, 13, None]
2 : [0, 0, None] [11, 13, None]
3 : [0, 0, None] [12, 14, None]
4 : [0, 0, None] [13, 14, None]
5 : [0, 0, None] [14, 14, None]
8 : [0, 3, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
15 : [1, 4, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
20 : [3, 4, None] [14, 11, None]
22 : [3, 4, None] [14, 8, None]
23 : [5, 5, None] [11, 5, None]
SPEEDS: 9, 14
 state    positions        speeds
0 : [0, 0, None] [9, 14, None]
1 : [0, 0, None] [10, 14, None]
2 : [0, 0, None] [11, 14, None]
3 : [0, 0, None] [12, 14, None]
4 : [0, 0, None] [13, 14, None]
5 : [0, 0, None] [14, 14, None]
8 : [0, 3, None] [14, 14, None]
9 : [1, 3, None] [14, 14, None]
15 : [1, 4, None] [14, 14, None]
16 : [3, 4, None] [14, 14, None]
20 : [3, 4, None] [14, 11, None]
21 : [3, 4, None] [14, 8, None]
23 : [5, 5, None] [11, 5, None]
SPEEDS: 10, 0
 state    positions        speeds
0 : [0, 0, None] [10, 0, None]
1 : [0, 0, None] [7, 1, None]
2 : [0, 0, None] [4, 2, None]
3 : [0, 0, None] [4, 3, None]
4 : [0, 0, None] [4, 4, None]
5 : [0, 0, None] [5, 5, None]
6 : [0, 0, None] [5, 6, None]
7 : [0, 0, None] [6, 7, None]
8 : [0, 0, None] [7, 8, None]
9 : [0, 0, None] [8, 9, None]
10 : [0, 0, None] [9, 10, None]
11 : [0, 0, None] [10, 11, None]
12 : [0, 0, None] [10, 12, None]
13 : [0, 0, None] [11, 13, None]
14 : [1, 0, None] [12, 13, None]
15 : [1, 3, None] [13, 14, None]
16 : [1, 3, None] [14, 14, None]
22 : [3, 4, None] [14, 14, None]
29 : [5, 5, None] [11, 11, None]
SPEEDS: 10, 1
 state    positions        speeds
0 : [0, 0, None] [10, 1, None]
1 : [0, 0, None] [7, 2, None]
2 : [0, 0, None] [4, 3, None]
3 : [0, 0, None] [4, 4, None]
4 : [0, 0, None] [5, 5, None]
5 : [0, 0, None] [5, 6, None]
6 : [0, 0, None] [6, 7, None]
7 : [0, 0, None] [7, 8, None]
8 : [0, 0, None] [8, 9, None]
9 : [0, 0, None] [9, 10, None]
10 : [0, 0, None] [10, 11, None]
11 : [0, 0, None] [11, 12, None]
12 : [0, 0, None] [12, 13, None]
13 : [0, 0, None] [13, 13, None]
14 : [1, 3, None] [14, 14, None]
21 : [3, 4, None] [14, 14, None]
28 : [5, 5, None] [11, 11, None]
SPEEDS: 10, 2
 state    positions        speeds
0 : [0, 0, None] [10, 2, None]
1 : [0, 0, None] [7, 3, None]
2 : [0, 0, None] [4, 4, None]
3 : [0, 0, None] [5, 5, None]
4 : [0, 0, None] [6, 6, None]
5 : [0, 0, None] [7, 7, None]
6 : [0, 0, None] [8, 8, None]
7 : [0, 0, None] [9, 9, None]
8 : [0, 0, None] [9, 10, None]
9 : [0, 0, None] [10, 11, None]
10 : [0, 0, None] [11, 12, None]
11 : [0, 0, None] [12, 13, None]
12 : [0, 0, None] [13, 14, None]
13 : [1, 3, None] [14, 14, None]
20 : [3, 4, None] [14, 14, None]
27 : [5, 5, None] [11, 11, None]
SPEEDS: 10, 3
 state    positions        speeds
0 : [0, 0, None] [10, 3, None]
1 : [0, 0, None] [7, 4, None]
2 : [0, 0, None] [8, 5, None]
3 : [0, 0, None] [9, 6, None]
4 : [0, 0, None] [10, 7, None]
5 : [0, 0, None] [11, 8, None]
6 : [0, 0, None] [12, 9, None]
7 : [0, 0, None] [12, 10, None]
8 : [0, 0, None] [12, 11, None]
9 : [0, 0, None] [12, 12, None]
10 : [1, 0, None] [12, 13, None]
11 : [1, 0, None] [12, 14, None]
12 : [1, 3, None] [12, 14, None]
18 : [1, 3, None] [13, 14, None]
19 : [3, 4, None] [13, 14, None]
24 : [3, 4, None] [10, 14, None]
25 : [3, 4, None] [10, 11, None]
26 : [3, 4, None] [10, 12, None]
27 : [5, 5, None] [7, 9, None]
SPEEDS: 10, 4
 state    positions        speeds
0 : [0, 0, None] [10, 4, None]
1 : [0, 0, None] [7, 5, None]
2 : [0, 0, None] [7, 6, None]
3 : [0, 0, None] [7, 7, None]
4 : [0, 0, None] [7, 8, None]
5 : [0, 0, None] [8, 9, None]
6 : [0, 0, None] [9, 10, None]
7 : [0, 0, None] [10, 11, None]
8 : [0, 0, None] [10, 12, None]
9 : [0, 0, None] [11, 12, None]
10 : [0, 0, None] [12, 13, None]
11 : [0, 0, None] [13, 14, None]
12 : [1, 3, None] [14, 14, None]
19 : [3, 4, None] [14, 14, None]
26 : [5, 5, None] [11, 11, None]
SPEEDS: 10, 5
 state    positions        speeds
0 : [0, 0, None] [10, 5, None]
1 : [0, 0, None] [7, 6, None]
2 : [0, 0, None] [7, 7, None]
